0	0.7
0.0001	0.692257
0.0002	0.684667
0.0003	0.677229
0.0004	0.669939
0.0005	0.662794
0.0006	0.655791
0.0007	0.648927
0.0008	0.642196
0.0009	0.635597
0.001	0.629125
0.0011	0.622778
0.0012	0.616552
0.0013	0.610444
0.0014	0.604451
0.0015	0.59857
0.0016	0.592799
0.0017	0.587135
0.0018	0.581576
0.0019	0.576117
0.002	0.570759
0.0021	0.565497
0.0022	0.560329
0.0023	0.555254
0.0024	0.550269
0.0025	0.545373
0.0026	0.540562
0.0027	0.535836
0.0028	0.531192
0.0029	0.526628
0.003	0.522143
0.0031	0.517734
0.0032	0.513401
0.0033	0.509141
0.0034	0.504954
0.0035	0.500836
0.0036	0.496788
0.0037	0.492807
0.0038	0.488891
0.0039	0.485041
0.00401	0.480878
0.00412	0.47679
0.00423	0.472775
0.00434	0.468832
0.00445	0.464958
0.00456	0.461153
0.00467	0.457414
0.00478	0.453741
0.00489	0.450131
0.005	0.446584
0.00511	0.443099
0.00522	0.439673
0.00533	0.436305
0.00544	0.432996
0.00555	0.429742
0.00566	0.426543
0.00577	0.423398
0.00588	0.420306
0.00599	0.417265
0.0061	0.414275
0.00621	0.411334
0.00632	0.408442
0.00643	0.405598
0.00654	0.402801
0.00665	0.400049
0.00676	0.397342
0.00687	0.394679
0.00698	0.392059
0.00709	0.389481
0.0072	0.386945
0.00731	0.38445
0.00742	0.381996
0.00753	0.379581
0.00764	0.377205
0.00775	0.374868
0.00786	0.37257
0.00797	0.37031
0.00808	0.368087
0.00819	0.365903
0.0083	0.363756
0.00841	0.361647
0.00852	0.359576
0.00863	0.357543
0.00874	0.355547
0.00885	0.35359
0.00896	0.35167
0.00907	0.349787
0.00918	0.347943
0.00929	0.346136
0.0094	0.344366
0.00951	0.342634
0.00962	0.34094
0.00973	0.339282
0.00984	0.337661
0.00995	0.336076
0.01006	0.334528
0.01017	0.333015
0.01028	0.331536
0.01039	0.330093
0.0105	0.328682
0.01061	0.327304
0.01072	0.325957
0.01083	0.324641
0.01094	0.323355
0.01105	0.322097
0.01116	0.320867
0.01127	0.319664
0.01138	0.318487
0.01149	0.317335
0.0116	0.316207
0.01171	0.315101
0.01182	0.314018
0.01193	0.312956
0.01204	0.311914
0.01215	0.310891
0.01226	0.309887
0.01237	0.308899
0.01248	0.307926
0.01259	0.306969
0.0127	0.306025
0.01281	0.305094
0.01292	0.304175
0.01303	0.303266
0.01314	0.302367
0.01325	0.301476
0.01336	0.300593
0.01347	0.299716
0.01358	0.298845
0.01369	0.297978
0.0138	0.297115
0.01391	0.296257
0.01402	0.295401
0.01413	0.294549
0.01424	0.293699
0.01435	0.292852
0.01446	0.292007
0.01457	0.291165
0.01468	0.290324
0.01479	0.289486
0.0149	0.28865
0.01501	0.287816
0.01512	0.286984
0.01523	0.286154
0.01534	0.285326
0.01545	0.284501
0.01556	0.283679
0.01567	0.282859
0.01578	0.282042
0.01589	0.281228
0.016	0.280417
0.01611	0.279609
0.01622	0.278805
0.01633	0.278005
0.01644	0.27721
0.01655	0.276421
0.01666	0.275637
0.01677	0.274859
0.01688	0.274087
0.01699	0.273321
0.0171	0.272562
0.01721	0.271809
0.01732	0.271064
0.01743	0.270325
0.01754	0.269594
0.01765	0.268871
0.01776	0.268155
0.01787	0.267446
0.01798	0.266745
0.01809	0.266052
0.0182	0.265366
0.01831	0.264688
0.01842	0.264017
0.01853	0.263354
0.01864	0.262699
0.01875	0.262052
0.01886	0.261413
0.01897	0.260782
0.01908	0.260161
0.01919	0.259547
0.0193	0.258942
0.01941	0.258346
0.01952	0.257757
0.01963	0.257177
0.01974	0.256605
0.01985	0.25604
0.01996	0.255483
0.02007	0.254934
0.02018	0.254393
0.02029	0.253859
0.0204	0.253332
0.02051	0.252812
0.02062	0.2523
0.02073	0.251795
0.02084	0.251296
0.02095	0.250804
0.02106	0.250319
0.02117	0.249841
0.02128	0.249369
0.02139	0.248904
0.0215	0.248445
0.02161	0.247992
0.02172	0.247546
0.02183	0.247105
0.02194	0.246671
0.02205	0.246242
0.02216	0.245819
0.02227	0.245402
0.02238	0.244991
0.02249	0.244585
0.0226	0.244185
0.02271	0.243791
0.02282	0.243401
0.02293	0.243017
0.02304	0.242638
0.02315	0.242265
0.02326	0.241896
0.02337	0.241532
0.02348	0.241174
0.02359	0.24082
0.0237	0.240471
0.02381	0.240127
0.02392	0.239787
0.02403	0.239452
0.02414	0.239122
0.02425	0.238796
0.02436	0.238474
0.02447	0.238157
0.02458	0.237844
0.02469	0.237535
0.0248	0.237231
0.02491	0.236931
0.02502	0.236634
0.02513	0.236342
0.02524	0.236054
0.02535	0.235769
0.02546	0.235489
0.02557	0.235212
0.02568	0.234939
0.02579	0.23467
0.0259	0.234404
0.02601	0.234142
0.02612	0.233883
0.02623	0.233628
0.02634	0.233377
0.02645	0.233128
0.02656	0.232884
0.02667	0.232642
0.02678	0.232404
0.02689	0.232169
0.027	0.231937
0.02711	0.231708
0.02722	0.231482
0.02733	0.23126
0.02744	0.23104
0.02755	0.230824
0.02766	0.23061
0.02777	0.230399
0.02788	0.230191
0.02799	0.229986
0.0281	0.229784
0.02821	0.229584
0.02832	0.229387
0.02843	0.229193
0.02854	0.229001
0.02865	0.228812
0.02876	0.228626
0.02887	0.228442
0.02898	0.22826
0.02909	0.228081
0.0292	0.227904
0.02931	0.22773
0.02942	0.227558
0.02953	0.227389
0.02964	0.227221
0.02975	0.227056
0.02986	0.226894
0.02997	0.226733
0.03008	0.226575
0.03019	0.226418
0.0303	0.226264
0.03041	0.226112
